,B_interactions_count,B_unique_id,A_interactions_count,A_unique_id,A_follower_count,A_following_count,A_listed_count,A_mentions_received,A_retweets_received,A_mentions_sent,A_retweets_sent,A_posts,A_network_feature_1,A_network_feature_2,A_network_feature_3,B_follower_count,B_following_count,B_listed_count,B_mentions_received,B_retweets_received,B_mentions_sent,B_retweets_sent,B_posts,B_network_feature_1,B_network_feature_2,B_network_feature_3,Choice,A_community,B_community,A_L_community,A_M_community,A_S_community,A_XS_community,B_L_community,B_M_community,B_S_community,B_XS_community
542,36,78,41,29,206818,15196,2513,15.210107996400001,4.31465898754,0.10050335853499999,0.10050335853499999,0.10050335853499999,69,321.18840579700003,17454.115942,864557,7352,19561,5744.73281891,5311.50720366,14.2957902199,0.35184014387100004,14.7637491918,3641,65.8732620321,3279.47967914,1,4,0,1,0,0,0,1,0,0,0
543,38,230,34,70,17842623,46964,90405,16377.1728978,5728.95895108,0.362150068203,0.10050335853499999,1.6082480584399999,61013,10.5740387849,1376.61833235,203788,1069,5439,1043.23595348,558.2136561919999,20.643643294100002,1.37120787076,22.231385961100006,3048,59.9643782383,1554.07610104,0,0,4,1,0,0,0,1,0,0,0
544,44,236,26,185,4947410,112,26319,1774.21392717,830.8994753710001,0.10050335853499999,0.10050335853499999,0.10050335853499999,7321,26.5441936361,3068.02243677,366460,466,3381,1167.89692965,415.263913927,49.91863286220001,8.06155671768,82.5351766421,3450,17.9143591208,1464.34627462,1,4,2,1,0,0,0,1,0,0,0
545,44,148,40,238,267,352,8,0.301982613937,0.10050335853499999,0.334765666801,0.10050335853499999,0.566685351985,1,92.0,1299.0,676,243,43,1.98253086255,1.3606406178400001,0.10050335853499999,0.10050335853499999,36.4016397161,6,4.66666666667,269.5,0,5,4,1,0,0,0,1,0,0,0
546,32,8,36,395,697,14,37,20.619147634100003,12.3688453917,7.783152957039999,3.69819548748,11.378288426700001,54,47.218181818199994,790.636363636,298668,551,6209,493.256379358,206.66055217099998,4.1152122810400025,0.8545391020980001,3.07546280949,2021,75.9700980392,3865.44656863,0,2,0,1,0,0,0,1,0,0,0
547,33,203,38,247,1720,540,151,5.161848286140001,1.18162498801,2.3241124532299997,0.608895669397,3.81366082681,14,94.5,1823.42857143,67736,30523,1948,48.7654171991,14.029113320899999,12.2462332026,0.10050335853499999,9.00010370921,190,153.703125,4391.67708333,0,4,4,1,0,0,0,1,0,0,0
548,35,73,39,301,6119,382,417,8.48591769886,3.28505847775,0.585955370227,0.10050335853499999,0.585955370227,32,145.65625,2851.40625,196692,2339,4626,710.7490998439999,310.219722086,9.735097304560002,5.09267581661,17.02822609,2689,39.556897182600004,2039.9582875999997,0,4,4,1,0,0,0,1,0,0,0
550,38,243,36,62,823481,2667,13252,87.60765569370001,28.673226189,6.6549459000099995,2.61579420283,5.04874777935,351,58.414084507,3523.25070423,100836,144,1781,512.444492859,143.893264105,4.58975662174,1.8449317072599998,5.11085060107,1743,30.7592067989,1251.02832861,1,0,0,1,0,0,0,1,0,0,0
551,28,149,33,158,186557,90762,3166,489.106378736,75.7688776728,0.10050335853499999,0.10050335853499999,0.10050335853499999,764,309.220492866,20356.015564200006,7157,73,82,8.6914320942,2.6421320083200004,0.346838541843,0.10050335853499999,2.5939236841,31,29.4838709677,4767.29032258,1,0,2,1,0,0,0,1,0,0,0
552,41,257,45,227,1433,249,113,0.339522140564,0.10050335853499999,0.359533601106,0.10050335853499999,0.8672846825939999,1,0.0,0.0,7360339,95,43590,12473.150064,9597.00107289,5.323947292830001,1.35362352682,8.26623872778,46906,7.320319918969999,838.4865891489999,0,5,2,1,0,0,0,1,0,0,0
553,38,258,33,234,513424,6,10043,755.632593095,364.713137315,4.76533488739,0.5861024521379999,6.592067190419999,3166,22.8915963761,1386.83036551,128305,213,942,140.038427023,77.7520497721,2.14953593034,0.10050335853499999,19.434069883699998,466,29.993644067800002,1643.37923729,1,0,5,1,0,0,0,1,0,0,0
555,37,259,33,234,513424,6,10043,755.632593095,364.713137315,4.76533488739,0.5861024521379999,6.592067190419999,3166,22.8915963761,1386.83036551,78731,6212,1971,97.3958422434,57.1797678825,13.8436437887,1.78863596845,12.6607555142,378,59.9166666667,2026.7578125,1,0,4,1,0,0,0,1,0,0,0
556,32,8,39,79,263614,759,8805,110.410259905,26.5571232737,1.6238337940099998,0.10050335853499999,1.11862146793,454,96.04357298469999,2606.67973856,298668,551,6209,493.256379358,206.66055217099998,4.1152122810400025,0.8545391020980001,3.07546280949,2021,75.9700980392,3865.44656863,1,2,0,1,0,0,0,1,0,0,0
557,38,258,37,84,504004,3109,12772,311.8003107,142.633228932,4.4860901625,1.04940792319,4.8068233239,1280,48.5328185328,1554.48957529,128305,213,942,140.038427023,77.7520497721,2.14953593034,0.10050335853499999,19.434069883699998,466,29.993644067800002,1643.37923729,1,0,5,1,0,0,0,1,0,0,0
559,44,87,34,134,3302480,550744,20006,936.6361263760001,206.101772388,41.3171893605,0.595962080709,42.8137044787,3691,69.15087248319999,3456.09610738,1203,689,67,0.581003784219,0.581003784219,1.6427862594299998,0.10050335853499999,2.1531532873400003,2,0.5,317.5,1,4,4,1,0,0,0,1,0,0,0
561,41,63,43,177,708,631,26,18.7767030699,5.99968059257,7.747919475569999,4.967946648,10.6918784986,52,33.2075471698,876.4339622639999,1607541,93,9876,389.533119657,217.62844215599998,0.359533601106,0.10050335853499999,0.84979013175,1706,9.97903319744,774.39895166,0,0,0,1,0,0,0,1,0,0,0
563,35,191,29,303,9450,1511,470,28.342105516100002,5.88013836601,7.4443449145,1.10168995508,6.083065100040001,113,100.088495575,1885.67256637,5996,906,192,15.0502080114,3.33082837631,0.83716897553,0.349326776018,0.5883455580470001,68,50.647058823500004,1483.98529412,1,2,2,1,0,0,0,1,0,0,0
564,45,242,39,127,5685,942,477,30.131220894000002,1.6499776487200002,5.3123945176300005,0.10050335853499999,4.81914294825,111,224.225225225,7527.40540541,1043,974,31,0.10050335853499999,0.10050335853499999,1.1342695242899998,0.10050335853499999,1.63734934712,0,0.0,0.0,1,2,2,1,0,0,0,1,0,0,0
565,44,136,35,16,219,148,8,0.758307370817,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.10050335853499999,3,205.0,3922.66666667,580544,2799,7371,296.978205315,135.831428625,15.0330256841,4.80717981227,8.26206312673,1201,87.18377483440003,3547.78228477,0,2,5,1,0,0,0,1,0,0,0
567,31,36,34,70,17842623,46964,90405,16377.1728978,5728.95895108,0.362150068203,0.10050335853499999,1.6082480584399999,61013,10.5740387849,1376.61833235,470926,322,7095,1005.88841255,440.82468120699997,6.19692941619,2.8976662377099998,17.971280338,3999,39.0667986145,2468.15141019,0,0,2,1,0,0,0,1,0,0,0
568,43,262,36,62,823481,2667,13252,87.60765569370001,28.673226189,6.6549459000099995,2.61579420283,5.04874777935,351,58.414084507,3523.25070423,41367,71,717,32.5496527385,16.5278458647,4.590730462290001,1.58736518389,10.8323755103,122,14.991869918699999,2044.91056911,0,0,2,1,0,0,0,1,0,0,0
569,50,249,39,115,11018,160,447,2.92897451074,0.880196778734,0.10050335853499999,0.10050335853499999,0.5908589259,9,19.5,1779.7,126738,779,4115,171.819555176,37.2942852658,4.41132266395,1.53022249247,4.20288258489,690,126.044159544,3627.96866097,0,5,5,1,0,0,0,1,0,0,0
570,41,263,47,13,224146,272,6190,56.7252801893,11.8540570388,0.10050335853499999,0.10050335853499999,5.782978754299999,211,54.9252336449,7211.6635514,1834007,773,30622,1674.26690878,388.426427249,29.331851802800003,7.30829344579,17.6597096249,6261,53.22601447,2662.89477823,0,4,0,1,0,0,0,1,0,0,0
571,39,110,37,46,794,479,8,0.306073458935,0.306073458935,0.10050335853499999,0.10050335853499999,1.62198088723,1,49.0,4969.0,2696,1718,20,4.23705175388,0.321056671521,0.5861024521379999,0.10050335853499999,0.837439237474,18,84.94444444439999,2656.88888889,1,0,4,1,0,0,0,1,0,0,0
574,38,230,36,231,54453,7688,2597,115.323357245,22.752883155,16.8677184175,2.09249850431,10.746838392999999,441,258.05145413900004,8569.14988814,203788,1069,5439,1043.23595348,558.2136561919999,20.643643294100002,1.37120787076,22.231385961100006,3048,59.9643782383,1554.07610104,0,5,4,1,0,0,0,1,0,0,0
575,32,266,41,29,206818,15196,2513,15.210107996400001,4.31465898754,0.10050335853499999,0.10050335853499999,0.10050335853499999,69,321.18840579700003,17454.115942,1481379,147521,15043,9902.07037931,5012.05587584,10.4384603887,0.10050335853499999,193.07241822900002,28564,10.964144256800001,1035.95549302,1,4,4,1,0,0,0,1,0,0,0
576,30,17,36,45,71597,44262,1437,10.403563458899999,3.3653546396599996,0.591205606947,0.10050335853499999,5.0745674068,47,72.1063829787,2146.89361702,100151,31383,4679,286.941738381,37.7999641202,6.6636151376,0.10050335853499999,8.46420673503,758,120.195058518,4332.48504551,1,4,4,1,0,0,0,1,0,0,0
577,36,62,34,144,1404323,563,20057,967.7206417289999,579.431127684,4.47379849183,0.8056802321359999,6.24180594033,4027,57.6438389197,3201.29370629,823481,2667,13252,87.60765569370001,28.673226189,6.6549459000099995,2.61579420283,5.04874777935,351,58.414084507,3523.25070423,1,5,0,1,0,0,0,1,0,0,0
578,37,180,35,189,60,146,0,0.35694329868,0.10050335853499999,0.339522140564,0.10050335853499999,1.11922933537,1,172.0,4592.0,2470,357,119,1.12647413045,0.323284482763,0.33713195274400004,0.33713195274400004,0.5961621953149999,5,60.6,1983.0,0,2,2,1,0,0,0,1,0,0,0
579,38,25,45,130,221001,906,8613,3933.23800737,1574.38645056,0.339522140564,0.10050335853499999,12.737330096400001,10560,42.9620782601,1498.35542337,1706188,402,12138,837.580052302,93.569848167,7.6212593663,2.6090599903,4.86627099055,2597,21.2891013384,1937.63938815,1,4,4,1,0,0,0,1,0,0,0
580,41,21,38,327,265258,209,551,631.915946309,457.648549848,5.46098548773,0.10050335853499999,7.498126498239999,2603,3.8263138277999995,506.69213566900004,96531,87,363,81.56173425729999,43.3214649545,6.59024510976,2.3391332378,12.0896446122,296,9.20875420875,2112.07407407,0,2,2,1,0,0,0,1,0,0,0
581,27,267,40,238,267,352,8,0.301982613937,0.10050335853499999,0.334765666801,0.10050335853499999,0.566685351985,1,92.0,1299.0,38,0,0,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.346838541843,0,0.0,0.0,1,5,2,1,0,0,0,1,0,0,0
582,39,184,32,171,1641075,695,14343,5237.29104892,1080.58372601,17.6361116683,3.39282996065,6.6222058641100014,15102,9.58360202672,1249.68052905,11427,1951,1069,31.201897065700003,9.46773932115,12.708639966300002,1.09142538088,16.9942186851,126,322.842519685,6522.99212598,1,2,5,1,0,0,0,1,0,0,0
584,41,263,28,210,98788,2354,5610,385.79535532,172.18343006599997,8.3611127573,5.09220072691,10.7774189865,1330,61.6397331357,2080.33358043,1834007,773,30622,1674.26690878,388.426427249,29.331851802800003,7.30829344579,17.6597096249,6261,53.22601447,2662.89477823,0,0,0,1,0,0,0,1,0,0,0
585,30,160,37,24,125438,983,4074,55.1372659579,23.446139636599998,2.25139829697,0.10050335853499999,7.2079084546,239,217.241666667,6466.73333333,867,413,52,10.906349193199999,2.35902406875,3.9751770642000004,1.1244179198100002,2.63594715708,32,66.9117647059,1119.44117647,1,2,2,1,0,0,0,1,0,0,0
586,31,255,39,47,508213,554,16338,3619.31076978,878.3102338030002,7.82867570173,2.26757425945,23.621323857300002,12453,47.6179080824,2314.93335975,20542,635,142,10.99055651,1.4546567442700002,1.09579702847,0.5981501935010001,2.07771803393,40,35.4523809524,2758.52380952,1,2,5,1,0,0,0,1,0,0,0
588,39,269,44,236,366460,466,3381,1167.89692965,415.263913927,49.91863286220001,8.06155671768,82.5351766421,3450,17.9143591208,1464.34627462,2745543,7828,22729,349.819625135,107.08102108700001,0.604091150446,0.10050335853499999,2.39220134212,1359,55.718228032,3705.91648511,0,2,4,1,0,0,0,1,0,0,0
589,43,58,35,189,60,146,0,0.35694329868,0.10050335853499999,0.339522140564,0.10050335853499999,1.11922933537,1,172.0,4592.0,2273871,4524,11946,6782.40533805,2944.52424508,12.9557232877,2.79186097666,66.2062083002,21678,6.8593643121,1113.2020155999999,0,2,5,1,0,0,0,1,0,0,0
590,37,49,32,171,1641075,695,14343,5237.29104892,1080.58372601,17.6361116683,3.39282996065,6.6222058641100014,15102,9.58360202672,1249.68052905,48711,22845,932,61.9248042388,18.5789010899,0.10050335853499999,0.10050335853499999,0.10050335853499999,229,80.3433476395,4431.68240343,1,2,5,1,0,0,0,1,0,0,0
591,39,109,30,160,867,413,52,10.906349193199999,2.35902406875,3.9751770642000004,1.1244179198100002,2.63594715708,32,66.9117647059,1119.44117647,631958,674,7522,614.96874489,329.330090956,4.0522789563199995,1.34056577289,12.305035435699999,2536,35.838659392,2231.56897896,0,2,5,1,0,0,0,1,0,0,0
592,47,220,36,193,2774790,20342,15836,5088.57716465,6.18308067892,0.810460607776,0.339522140564,1.08175730664,18549,4.7813390696399996,454.967894595,2651,2838,195,15.7581262211,5.3193543950999995,14.178299808499998,1.3687795119,6.62165456122,60,89.0317460317,3293.31746032,1,2,4,1,0,0,0,1,0,0,0
593,32,54,36,199,1912232,33395,14891,38159.5386095,131.95444569999998,2.17324140238,0.62379677787,4.1431152427599995,21964,19.2453627508,1027.42097771,9512,12,213,52.1670684554,23.182288427800003,0.362150068203,0.10050335853499999,6.80604525921,195,11.6785714286,564.040816327,1,0,0,1,0,0,0,1,0,0,0
594,38,126,30,83,4557,82,167,7.3376261648500005,4.39749731434,0.10050335853499999,0.10050335853499999,2.09201695773,25,12.44,398.76,627949,150866,6820,246.40384554,74.7054295201,21.260938996500002,1.3206810342200002,15.2780657745,683,235.787264834,11977.0434153,0,0,0,1,0,0,0,1,0,0,0
596,37,259,36,60,1525260,747,41582,3316.25953264,1401.93976746,8.25713596151,6.558355731209999,22.4431911187,12203,57.9573283859,2352.64733403,78731,6212,1971,97.3958422434,57.1797678825,13.8436437887,1.78863596845,12.6607555142,378,59.9166666667,2026.7578125,1,4,4,1,0,0,0,1,0,0,0
597,38,153,60,188,1043,81,40,2.71828133782,0.932457738124,0.10050335853499999,0.10050335853499999,0.10050335853499999,10,21.5,1412.3,92462,692,5259,141.503204167,35.2897466154,3.7872627883699996,0.596412376469,3.04191498134,578,97.3859348199,4638.4219554,0,0,5,1,0,0,0,1,0,0,0
599,30,271,35,211,1209835,3,12226,86.82008383959999,18.4581095795,0.10050335853499999,0.10050335853499999,0.10050335853499999,390,36.5255102041,2729.60969388,7271,335,417,8.78666558825,5.87623094992,0.367462556237,0.10050335853499999,0.367462556237,40,79.125,1841.3,0,2,4,1,0,0,0,1,0,0,0
600,34,272,33,9,117913,1299,9950,189.755229794,67.3102230393,11.2948306946,2.56726916744,10.9337661034,791,185.542032622,5535.93977415,1205166,3329,378,55.7950098681,24.7160051856,1.55777924808,0.334765666801,2.51153637688,177,55.4833333333,62386.916666699995,1,4,2,1,0,0,0,1,0,0,0
601,47,220,37,311,3741,1635,242,0.565491078075,0.316667660592,0.10050335853499999,0.10050335853499999,0.35184014387100004,2,0.0,7.5,2651,2838,195,15.7581262211,5.3193543950999995,14.178299808499998,1.3687795119,6.62165456122,60,89.0317460317,3293.31746032,0,5,4,1,0,0,0,1,0,0,0
602,51,71,37,4,7554,1711,181,21.6018659681,3.58166112737,6.7646570426100014,1.11972669857,4.5632463243300005,85,48.5,1993.62790698,173872,2804,16328,346.547498255,85.7971306975,6.81297388377,1.33791522607,7.57468668763,1323,268.13298272,9307.21487603,0,4,0,1,0,0,0,1,0,0,0
603,36,239,48,55,15385,673,747,55.9935458813,22.3219449455,6.94623325492,0.341936471695,6.5039774779499995,202,152.495098039,3286.61764706,454514,1479,5187,455.180615236,293.839558332,30.1880543966,0.10050335853499999,21.0631964465,1793,159.00596206,5756.67913279,1,5,2,1,0,0,0,1,0,0,0
604,34,144,27,267,38,0,0,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.346838541843,0,0.0,0.0,1404323,563,20057,967.7206417289999,579.431127684,4.47379849183,0.8056802321359999,6.24180594033,4027,57.6438389197,3201.29370629,0,2,5,1,0,0,0,1,0,0,0
605,39,124,30,207,2014,1943,70,0.75684347021,0.10050335853499999,0.334765666801,0.10050335853499999,1.3287763029700002,3,74.6666666667,2346.33333333,1010,1014,62,0.9576896233769999,0.10050335853499999,1.04701773537,0.33713195274400004,0.33713195274400004,4,154.75,1705.0,1,0,0,1,0,0,0,1,0,0,0
606,44,148,36,174,323,542,6,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.608280084017,0,0.0,0.0,676,243,43,1.98253086255,1.3606406178400001,0.10050335853499999,0.10050335853499999,36.4016397161,6,4.66666666667,269.5,0,4,4,1,0,0,0,1,0,0,0
607,40,238,39,94,405315,128127,6688,131.59762755399998,23.4538713842,7.38161250358,0.10050335853499999,7.40641623293,568,231.58916083900002,9587.66958042,267,352,8,0.301982613937,0.10050335853499999,0.334765666801,0.10050335853499999,0.566685351985,1,92.0,1299.0,1,4,5,1,0,0,0,1,0,0,0
610,28,235,48,55,15385,673,747,55.9935458813,22.3219449455,6.94623325492,0.341936471695,6.5039774779499995,202,152.495098039,3286.61764706,15002,1945,670,98.5074168407,20.957708926,25.6464141098,0.83950890846,23.351462408200003,350,83.40395480229999,3133.56214689,0,5,0,1,0,0,0,1,0,0,0
611,52,19,46,268,565,613,34,11.7772063978,1.05048611556,5.64456209071,1.8665054082599997,5.86544509252,34,76.5,2505.85294118,871652,140,13838,133.213344879,56.0277473134,2.62255029053,1.12116022334,2.62255029053,562,135.158450704,5187.5,0,4,5,1,0,0,0,1,0,0,0
612,27,34,32,8,298668,551,6209,493.256379358,206.66055217099998,4.1152122810400025,0.8545391020980001,3.07546280949,2021,75.9700980392,3865.44656863,130878,5409,378,14.4416640637,5.67375398189,0.8752136377249999,0.10050335853499999,26.1918930322,51,18.9019607843,4006.68627451,0,0,0,1,0,0,0,1,0,0,0
613,38,103,36,228,132100,56571,1780,388.21078720300005,13.790120748800001,25.921913965199998,0.341936471695,17.5938470236,804,271.11670761700003,12786.251842799995,10693,935,12,0.634421753939,0.367462556237,0.367462556237,0.10050335853499999,0.367462556237,2,50.5,3452.5,1,5,5,1,0,0,0,1,0,0,0
615,45,130,36,62,823481,2667,13252,87.60765569370001,28.673226189,6.6549459000099995,2.61579420283,5.04874777935,351,58.414084507,3523.25070423,221001,906,8613,3933.23800737,1574.38645056,0.339522140564,0.10050335853499999,12.737330096400001,10560,42.9620782601,1498.35542337,1,0,4,1,0,0,0,1,0,0,0
618,30,6,41,63,1607541,93,9876,389.533119657,217.62844215599998,0.359533601106,0.10050335853499999,0.84979013175,1706,9.97903319744,774.39895166,185616,1001,15117,266.01387391599997,54.3452304246,13.111903749300001,0.334765666801,13.6651725665,928,172.98622881400001,5321.64618644,1,0,4,1,0,0,0,1,0,0,0
619,38,25,27,293,268170,2087,7870,48.0737198205,6.38389851852,0.35694329868,0.35694329868,0.35694329868,207,29.9146919431,915.327014218,1706188,402,12138,837.580052302,93.569848167,7.6212593663,2.6090599903,4.86627099055,2597,21.2891013384,1937.63938815,1,2,4,1,0,0,0,1,0,0,0
621,32,277,42,74,131920,364,6974,651.7651337919999,170.153144385,4.80191984295,0.341936471695,7.0540441626699995,2335,59.5890063425,1840.8744186000001,614689,400,5729,199.618296223,67.8124694734,9.366192241939999,0.359533601106,4.0944875526599995,669,39.1937406855,2565.61251863,1,5,4,1,0,0,0,1,0,0,0
622,46,268,36,137,44,79,1,0.576871582486,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.10050335853499999,2,33.5,629.0,565,613,34,11.7772063978,1.05048611556,5.64456209071,1.8665054082599997,5.86544509252,34,76.5,2505.85294118,0,0,4,1,0,0,0,1,0,0,0
623,35,161,39,76,364,927,6,0.551680477817,0.310247364657,0.834980862738,0.339522140564,0.832590674918,2,1.5,122.0,7185698,30,29179,29146.9564617,18082.7435955,0.10050335853499999,0.10050335853499999,4.5023964134500005,88154,4.06106579419,649.156485299,0,4,5,1,0,0,0,1,0,0,0
626,23,42,60,188,1043,81,40,2.71828133782,0.932457738124,0.10050335853499999,0.10050335853499999,0.10050335853499999,10,21.5,1412.3,254,341,9,6.52579240758,1.1579752375399999,1.3328979596500001,0.35184014387100004,1.56716026791,21,74.3333333333,2138.23809524,1,0,0,1,0,0,0,1,0,0,0
627,36,78,33,234,513424,6,10043,755.632593095,364.713137315,4.76533488739,0.5861024521379999,6.592067190419999,3166,22.8915963761,1386.83036551,864557,7352,19561,5744.73281891,5311.50720366,14.2957902199,0.35184014387100004,14.7637491918,3641,65.8732620321,3279.47967914,0,0,0,1,0,0,0,1,0,0,0
628,38,99,30,339,146298,49266,9392,146.311226579,84.4510189798,1.3083555275,0.10050335853499999,4.0358259366,600,54.802306425,1953.62602965,20,7,2,7.690823731789999,0.277305640849,1.33150797971,0.10050335853499999,2.8306268013099998,6,2.0,96.1666666667,1,4,4,1,0,0,0,1,0,0,0
629,37,84,27,302,489,473,16,2.21572341902,0.538121765059,0.10050335853499999,0.10050335853499999,0.362150068203,10,91.9,2778.9,504004,3109,12772,311.8003107,142.633228932,4.4860901625,1.04940792319,4.8068233239,1280,48.5328185328,1554.48957529,0,2,0,1,0,0,0,1,0,0,0
630,41,263,28,235,15002,1945,670,98.5074168407,20.957708926,25.6464141098,0.83950890846,23.351462408200003,350,83.40395480229999,3133.56214689,1834007,773,30622,1674.26690878,388.426427249,29.331851802800003,7.30829344579,17.6597096249,6261,53.22601447,2662.89477823,0,0,0,1,0,0,0,1,0,0,0
631,39,280,36,199,1912232,33395,14891,38159.5386095,131.95444569999998,2.17324140238,0.62379677787,4.1431152427599995,21964,19.2453627508,1027.42097771,285735,276251,3417,19.327581508599998,7.29201558065,0.10050335853499999,0.10050335853499999,0.10050335853499999,60,44.8064516129,4144.25806452,1,0,0,1,0,0,0,1,0,0,0
632,43,28,36,45,71597,44262,1437,10.403563458899999,3.3653546396599996,0.591205606947,0.10050335853499999,5.0745674068,47,72.1063829787,2146.89361702,1294,431,44,0.555204167947,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.595962080709,2,836.0,11447.5,1,4,2,1,0,0,0,1,0,0,0
633,40,100,27,267,38,0,0,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.346838541843,0,0.0,0.0,130850,3394,449,92.8696511202,16.5384838869,2.54804761537,0.10050335853499999,3.036687975,355,102.573002755,10481.7355372,0,2,2,1,0,0,0,1,0,0,0
634,26,185,30,83,4557,82,167,7.3376261648500005,4.39749731434,0.10050335853499999,0.10050335853499999,2.09201695773,25,12.44,398.76,4947410,112,26319,1774.21392717,830.8994753710001,0.10050335853499999,0.10050335853499999,0.10050335853499999,7321,26.5441936361,3068.02243677,0,0,4,1,0,0,0,1,0,0,0
635,34,167,34,172,462071,331717,890,201.098430037,136.251577298,0.10050335853499999,0.10050335853499999,0.10050335853499999,728,24.633879781399997,2543.06010929,16978,6715,451,0.332423043719,0.10050335853499999,0.10050335853499999,0.10050335853499999,3.34299851074,1,130.0,2874.0,1,5,4,1,0,0,0,1,0,0,0
636,36,228,42,74,131920,364,6974,651.7651337919999,170.153144385,4.80191984295,0.341936471695,7.0540441626699995,2335,59.5890063425,1840.8744186000001,132100,56571,1780,388.21078720300005,13.790120748800001,25.921913965199998,0.341936471695,17.5938470236,804,271.11670761700003,12786.251842799995,0,5,5,1,0,0,0,1,0,0,0
637,42,57,36,60,1525260,747,41582,3316.25953264,1401.93976746,8.25713596151,6.558355731209999,22.4431911187,12203,57.9573283859,2352.64733403,143101,128686,8742,874.212873202,347.630667262,4.49847061965,0.10050335853499999,34.9779777238,2767,105.734781061,5276.96262015,1,4,5,1,0,0,0,1,0,0,0
639,34,15,38,132,628,921,6,3.94384833948,0.6185900083479999,4.76992966496,0.87013612691,2.9532372199699997,8,210.625,14027.5,3166413,276,603,1253.34542879,980.12092647,12.9634252305,2.38001807762,100.537796661,4801,7.9061738424,1694.6988221000001,1,0,2,1,0,0,0,1,0,0,0
640,47,33,40,173,1271,1503,59,0.297973176755,0.297973176755,0.10050335853499999,0.10050335853499999,0.10050335853499999,1,0.0,12.0,480412,11948,16294,1795.52554643,685.575043835,4.5349874438499995,1.31814022265,15.825915571500001,6867,60.8146619217,2695.61252669,0,4,4,1,0,0,0,1,0,0,0
641,49,91,36,395,697,14,37,20.619147634100003,12.3688453917,7.783152957039999,3.69819548748,11.378288426700001,54,47.218181818199994,790.636363636,78083,679,3680,165.594483553,89.1431564125,5.18626684479,2.4168313702,7.17936378545,682,82.9869565217,3777.76666667,0,2,5,1,0,0,0,1,0,0,0
642,33,37,45,227,1433,249,113,0.339522140564,0.10050335853499999,0.359533601106,0.10050335853499999,0.8672846825939999,1,0.0,0.0,138235,780,1415,267.436511255,128.707882764,32.381551153000004,3.49534266799,26.6084698024,852,27.4785631518,4345.21668598,0,5,5,1,0,0,0,1,0,0,0
643,27,267,36,48,2256591,735,22670,488.964332631,211.425789685,0.8657111641930001,0.36479296425999996,0.847756741777,1917,41.4878301398,3843.37648887,38,0,0,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.346838541843,0,0.0,0.0,1,0,2,1,0,0,0,1,0,0,0
644,35,106,39,32,5501,5908,400,7.19638941016,2.6357228663799996,1.7722887831,0.341936471695,0.8251929422159999,28,86.32142857139999,1704.92857143,3106,3232,47,4.12499754996,2.57111280087,0.10050335853499999,0.10050335853499999,1.10906797863,17,5.0,531.944444444,1,4,5,1,0,0,0,1,0,0,0
645,34,272,48,50,3764,703,222,5.2706205371,1.6011585691999999,2.33833256056,0.10050335853499999,1.59653867023,18,139.444444444,4573.88888889,1205166,3329,378,55.7950098681,24.7160051856,1.55777924808,0.334765666801,2.51153637688,177,55.4833333333,62386.916666699995,0,4,2,1,0,0,0,1,0,0,0
646,35,162,43,262,41367,71,717,32.5496527385,16.5278458647,4.590730462290001,1.58736518389,10.8323755103,122,14.991869918699999,2044.91056911,592,193,41,0.559486709932,0.308149924596,1.1058504998799998,0.35184014387100004,0.35184014387100004,2,27.5,528.5,1,2,2,1,0,0,0,1,0,0,0
647,33,56,29,22,26821,24787,144,8.14871982667,7.707475357030001,1.0589928177799999,1.0589928177799999,42.4717126568,12,121.64285714299999,15764.2142857,127,106,4,1.09377244313,0.10050335853499999,0.367462556237,0.10050335853499999,0.623902496382,5,105.4,1190.0,1,4,5,1,0,0,0,1,0,0,0
648,27,112,38,252,125512,13701,10873,267.703832628,94.3880680445,10.9862864413,1.36020464936,11.1684045527,1063,229.764159703,6728.43082637,541611,2140,10406,2418.36985923,981.4598887289999,13.9255848212,0.10050335853499999,32.9730239162,8550,59.120226799399994,4861.41090025,0,0,5,1,0,0,0,1,0,0,0
649,38,25,38,327,265258,209,551,631.915946309,457.648549848,5.46098548773,0.10050335853499999,7.498126498239999,2603,3.8263138277999995,506.69213566900004,1706188,402,12138,837.580052302,93.569848167,7.6212593663,2.6090599903,4.86627099055,2597,21.2891013384,1937.63938815,0,2,4,1,0,0,0,1,0,0,0
650,39,94,39,76,364,927,6,0.551680477817,0.310247364657,0.834980862738,0.339522140564,0.832590674918,2,1.5,122.0,405315,128127,6688,131.59762755399998,23.4538713842,7.38161250358,0.10050335853499999,7.40641623293,568,231.58916083900002,9587.66958042,0,4,4,1,0,0,0,1,0,0,0
651,43,262,39,124,1010,1014,62,0.9576896233769999,0.10050335853499999,1.04701773537,0.33713195274400004,0.33713195274400004,4,154.75,1705.0,41367,71,717,32.5496527385,16.5278458647,4.590730462290001,1.58736518389,10.8323755103,122,14.991869918699999,2044.91056911,0,0,2,1,0,0,0,1,0,0,0
