,B_interactions_count,B_unique_id,A_interactions_count,A_unique_id,A_follower_count,A_following_count,A_listed_count,A_mentions_received,A_retweets_received,A_mentions_sent,A_retweets_sent,A_posts,A_network_feature_1,A_network_feature_2,A_network_feature_3,B_follower_count,B_following_count,B_listed_count,B_mentions_received,B_retweets_received,B_mentions_sent,B_retweets_sent,B_posts,B_network_feature_1,B_network_feature_2,B_network_feature_3,Choice,A_community,B_community,A_L_community,A_M_community,A_S_community,A_XS_community,B_L_community,B_M_community,B_S_community,B_XS_community
941,1,336,1,858,2275,524,175,30.4768855201,7.8218810449800005,13.824324734200001,5.07148194685,19.766307455699998,115,107.06837606799999,2015.43589744,7039,5037,242,7.01737916253,0.9176320630399999,1.1034135511299998,0.349326776018,1.35985349127,32,212.3125,8440.4375,1,77,77,0,0,0,1,0,0,0,1
945,2,337,1,859,67,142,2,0.10050335853499999,0.10050335853499999,0.359533601106,0.359533601106,0.359533601106,0,0.0,0.0,2104,260,126,34.4283902727,4.45762220587,15.0611410766,0.5883455580470001,12.476308035899999,107,86.1111111111,1633.07407407,0,78,78,0,0,1,0,0,0,1,0
955,34,53,35,85,655,562,33,1.15136320173,0.10050335853499999,0.5737605469520001,0.10050335853499999,0.569051637927,2,10.0,602.5,3638,3341,85,2.7935772010699997,1.40270262958,2.5940892676900003,0.5981501935010001,3.80214341589,11,9.416666666669999,489.08333333300004,0,0,1,1,0,0,0,0,1,0,0
958,32,233,34,53,3638,3341,85,2.7935772010699997,1.40270262958,2.5940892676900003,0.5981501935010001,3.80214341589,11,9.416666666669999,489.08333333300004,5922518,483,7594,65758.403536,32054.0555967,1.61241011026,0.10050335853499999,2.63160675438,187674,6.01569385268,1199.63681206,0,1,1,0,1,0,0,0,1,0,0
965,37,259,31,192,3893,1059,168,3.26047330814,1.051286304,1.10082376417,0.10050335853499999,1.10082376417,15,95.8,2188.73333333,78731,6212,1971,97.3958422434,57.1797678825,13.8436437887,1.78863596845,12.6607555142,378,59.9166666667,2026.7578125,0,1,4,0,1,0,0,1,0,0,0
971,46,140,28,202,108768,57,62,0.762978430716,0.306073458935,3.6119396486900004,3.3705065355299997,10.6005015388,3,7.333333333330001,1022.33333333,127,36,2,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.34437519001,0,0.0,0.0,1,1,0,0,1,0,0,1,0,0,0
975,3,341,2,693,103133,926,5743,146.580123327,58.6582341425,4.71010279328,0.578540922593,4.00760854678,503,89.494047619,2071.44047619,53417,237,4148,283.323968901,75.7856985315,8.633328926810004,1.5397634905500002,6.67529617625,1085,113.76,3227.91272727,1,79,79,0,0,1,0,0,0,1,0
979,1,342,1,861,581,203,51,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.10050335853499999,0,0.0,0.0,4997,1413,235,63.8955591814,4.26774114098,11.8934491227,1.59659020194,12.595849016199999,237,51.6540084388,1577.78059072,0,80,80,0,0,0,1,0,0,0,1
986,33,65,31,61,7147,737,112,2.3329897266799997,0.714556340145,0.862129980767,0.10050335853499999,1.35758870294,11,13.2727272727,520.1818181819999,5941,1615,278,39.5895711782,3.8664530784199993,1.51595307118,0.10050335853499999,1.28169076292,116,63.9915254237,2503.94915254,1,2,1,1,0,0,0,0,1,0,0
987,44,68,41,35,58090,6,2963,98.9542408593,27.7975963377,0.7962624140860001,0.332423043719,0.332423043719,430,241.68045977,8490.30114943,3525,3115,131,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.10050335853499999,0,0.0,0.0,1,5,1,1,0,0,0,0,1,0,0
988,28,67,34,53,3638,3341,85,2.7935772010699997,1.40270262958,2.5940892676900003,0.5981501935010001,3.80214341589,11,9.416666666669999,489.08333333300004,48777,858,1236,247.238745401,74.1034922474,3.0316956547900005,1.81674611367,21.1756960799,997,32.902777777800004,1871.07142857,0,1,1,0,1,0,0,0,1,0,0
995,1,343,1,862,1590,178,69,8.834463979339997,0.531104897549,0.608254440023,0.10050335853499999,0.608254440023,35,43.6,1169.97142857,2568,584,107,7.93236698762,2.56095121645,3.87958105776,0.349326776018,2.11953155593,33,441.09090909099996,11917.242424200002,1,81,81,0,0,0,1,0,0,0,1
998,32,233,41,125,24437,279,52,12.3557961024,7.1442667562699995,2.13576731162,0.5993822414209999,4.66636477511,50,117.098039216,6075.88235294,5922518,483,7594,65758.403536,32054.0555967,1.61241011026,0.10050335853499999,2.63160675438,187674,6.01569385268,1199.63681206,0,5,1,1,0,0,0,0,1,0,0
1002,33,203,32,233,5922518,483,7594,65758.403536,32054.0555967,1.61241011026,0.10050335853499999,2.63160675438,187674,6.01569385268,1199.63681206,67736,30523,1948,48.7654171991,14.029113320899999,12.2462332026,0.10050335853499999,9.00010370921,190,153.703125,4391.67708333,1,1,4,0,1,0,0,1,0,0,0
1003,31,255,26,108,21,193,0,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.35184014387100004,0,0.0,0.0,20542,635,142,10.99055651,1.4546567442700002,1.09579702847,0.5981501935010001,2.07771803393,40,35.4523809524,2758.52380952,0,1,5,0,1,0,0,1,0,0,0
1007,5,344,1,18,35420121,136440,243073,33169.806819,6627.82220971,0.10050335853499999,0.10050335853499999,0.10050335853499999,54819,17.6760845853,2006.1760494000002,352126,499,4428,476.925046137,201.19920615,6.7102808036,0.10050335853499999,7.97454850173,1881,54.199580932399996,4991.58983761,1,7,7,0,1,0,0,0,1,0,0
1017,2,345,1,863,104903,29141,3396,203.85554128400003,5.59253097636,0.10050335853499999,0.10050335853499999,0.10050335853499999,768,39.0206718346,1589.14470284,2931,3124,193,4.86919630047,0.578540922593,1.8617565752599998,0.604091150446,2.0957737552599998,14,78.4,1498.93333333,1,82,82,0,0,1,0,0,0,1,0
1019,6,346,4,562,6085071,67,30758,10357.2451628,5215.95304747,0.10050335853499999,0.10050335853499999,0.10050335853499999,32871,10.018526278,930.1526996289999,2208080,240,39725,1404.43630441,431.10394468,2.59674867699,0.10050335853499999,5.55949044865,5748,75.8785529716,2812.66856158,0,7,7,0,1,0,0,0,1,0,0
1022,1,347,2,596,94,332,3,0.503461869339,0.301982613937,0.10050335853499999,0.10050335853499999,0.10050335853499999,2,23.5,1901.5,875,444,48,1.90442057159,0.321056671521,1.09333392797,0.10050335853499999,0.846998744663,7,37.7142857143,895.0,0,83,83,0,0,1,0,0,0,1,0
1026,2,348,1,864,30726,29193,201,19.0630327426,2.28198124613,4.01874300265,0.10050335853499999,7.49149206401,81,29.5975609756,5075.85365854,11850,1266,441,87.7021362597,27.5676488748,6.04127286074,0.10050335853499999,5.56494525777,373,83.9308510638,1970.26861702,0,84,84,0,0,1,0,0,0,1,0
1039,1,349,1,865,5999,4639,341,9.70979890242,0.321056671521,1.5131760659600002,0.57139426101,1.0422851634799999,32,91.40625,38416.34375,3434,1166,171,16.8555053872,7.09934115015,3.3894363831,0.581003784219,3.11504253085,71,102.197183099,2077.84507042,1,85,85,0,0,0,1,0,0,0,1
1051,1,350,2,305,352,187,12,0.297973176755,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.10050335853499999,1,0.0,0.0,5737,691,249,1.70589713352,0.294043527372,0.34437519001,0.34437519001,0.34437519001,7,30.0,697.0,1,62,62,0,0,1,0,0,0,1,0
1055,1,351,1,866,1178,338,51,2.3787590446599998,0.10050335853499999,0.817559704621,0.10050335853499999,0.339522140564,9,407.8,8975.7,784,719,47,1.13779068185,0.10050335853499999,0.35694329868,0.10050335853499999,0.8724134813969999,5,11.6,297.8,1,86,86,0,0,0,1,0,0,0,1
1060,1,352,1,867,2229,691,60,0.8466032869869999,0.483887090714,0.5981501935010001,0.349326776018,0.349326776018,4,33.5,609.75,936,671,42,0.727637936839,0.310247364657,0.10050335853499999,0.10050335853499999,0.10050335853499999,2,67.0,1795.5,0,87,87,0,0,0,1,0,0,0,1
1061,1,353,1,868,50176,7703,4510,60.6176127891,18.193598260199998,1.9436916579099999,0.10050335853499999,1.1042043233,214,101.41552511399999,1639.23744292,2360,1898,127,6.061038302490001,1.7636757061300001,10.083056408300001,1.63506454419,9.059677935189999,23,37.2173913043,1084.56521739,0,88,88,0,0,0,1,0,0,0,1
1064,6,354,2,869,34260,1005,3600,28.5208824117,5.92479218344,3.5329654593099997,0.34437519001,3.7672277675699997,110,176.82142857099998,2717.19642857,5438,2260,208,1.6211341132,0.34437519001,1.04701773537,0.33713195274400004,0.33713195274400004,7,73.4285714286,2614.57142857,0,20,20,0,0,1,0,0,0,1,0
1074,36,10,34,0,34463,29808,1689,15.4304976173,3.9840288048900003,8.204331198450001,0.332423043719,6.988814956789999,66,75.5303030303,1916.89393939,322682,37601,22232,176.53371591599998,42.3302213798,6.849227228689999,1.3450733981,4.35986544828,696,234.338068182,7168.46448864,0,1,2,0,1,0,0,1,0,0,0
1081,2,355,1,870,6154,1071,286,23.886097806,10.855851338399999,2.1644765001499997,1.14219847942,2.3529819248900004,106,110.89719626200001,2178.93457944,1323,669,50,0.608280084017,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.10050335853499999,2,29.5,994.0,1,89,89,0,0,1,0,0,0,1,0
1082,43,58,34,0,34463,29808,1689,15.4304976173,3.9840288048900003,8.204331198450001,0.332423043719,6.988814956789999,66,75.5303030303,1916.89393939,2273871,4524,11946,6782.40533805,2944.52424508,12.9557232877,2.79186097666,66.2062083002,21678,6.8593643121,1113.2020155999999,0,1,5,0,1,0,0,1,0,0,0
1084,50,249,44,68,3525,3115,131,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.10050335853499999,0,0.0,0.0,126738,779,4115,171.819555176,37.2942852658,4.41132266395,1.53022249247,4.20288258489,690,126.044159544,3627.96866097,0,1,5,0,1,0,0,1,0,0,0
1093,9,317,4,679,1891961,302,56637,1595.79523221,808.3039285230002,2.4765417522099997,1.0518461562,7.4628849399399995,5950,66.6419098143,2917.68252653,1780218,2,42873,1876.31019123,1294.35747311,2.59369129475,1.8034653736400001,4.84031726425,5373,67.329281768,3894.4985266999997,1,7,7,0,1,0,0,0,1,0,0
1094,44,68,35,111,356712,2070,2804,24.8239103521,4.46812603418,2.1444063570400003,0.605766716163,1.62703890732,92,258.255319149,8133.0,3525,3115,131,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.10050335853499999,0,0.0,0.0,1,2,1,1,0,0,0,0,1,0,0
1098,39,245,32,233,5922518,483,7594,65758.403536,32054.0555967,1.61241011026,0.10050335853499999,2.63160675438,187674,6.01569385268,1199.63681206,57840,27137,5245,271.759860328,35.9558041591,13.0793877781,0.10050335853499999,12.6428812457,890,294.170731707,8733.9767184,1,1,1,0,1,0,0,0,1,0,0
1102,2,357,1,871,44877,678,2289,275.577734723,177.04832002700005,6.78589406388,0.84979013175,9.82633222875,1035,54.2662835249,1410.49712644,19209,824,871,66.4753814755,9.17710465637,0.10050335853499999,0.10050335853499999,0.10050335853499999,255,230.992156863,9439.76862745,0,1,1,0,1,0,0,0,1,0,0
1103,5,344,8,326,3171023,5171,31522,1111.08266816,405.552681196,4.85048632535,0.10050335853499999,4.40149608514,4951,19.441874028,2256.54024106,352126,499,4428,476.925046137,201.19920615,6.7102808036,0.10050335853499999,7.97454850173,1881,54.199580932399996,4991.58983761,1,7,7,0,1,0,0,0,1,0,0
1109,39,245,47,143,392738,9364,3354,258.523923974,124.471540448,7.4713396256,0.595962080709,10.999133619,973,41.0162107396,3042.89260385,57840,27137,5245,271.759860328,35.9558041591,13.0793877781,0.10050335853499999,12.6428812457,890,294.170731707,8733.9767184,0,2,1,1,0,0,0,0,1,0,0
1115,29,86,37,49,48711,22845,932,61.9248042388,18.5789010899,0.10050335853499999,0.10050335853499999,0.10050335853499999,229,80.3433476395,4431.68240343,65264,956,2672,226.76354990599998,72.1454053207,3.78166453239,2.0479372421599997,3.0637191964999997,887,68.7081930415,1766.30751964,1,5,1,1,0,0,0,0,1,0,0
1124,2,358,2,502,420965,54,5196,452.75891352599996,60.1332345138,0.10050335853499999,0.10050335853499999,0.33713195274400004,1794,46.2778684067,2240.95867319,1241,669,80,4.61795787078,1.1527934497499999,1.0399425404,0.57139426101,0.803313946194,16,122.055555556,2031.05555556,1,50,50,0,0,1,0,0,0,1,0
1126,9,317,6,346,2208080,240,39725,1404.43630441,431.10394468,2.59674867699,0.10050335853499999,5.55949044865,5748,75.8785529716,2812.66856158,1780218,2,42873,1876.31019123,1294.35747311,2.59369129475,1.8034653736400001,4.84031726425,5373,67.329281768,3894.4985266999997,0,7,7,0,1,0,0,0,1,0,0
1127,31,192,38,97,119001,119704,2266,63.6032615837,17.010681516,11.232851900899998,0.10050335853499999,6.62889672446,206,167.913043478,6161.917874399999,3893,1059,168,3.26047330814,1.051286304,1.10082376417,0.10050335853499999,1.10082376417,15,95.8,2188.73333333,0,1,1,0,1,0,0,0,1,0,0
1130,1,359,2,221,1294,1254,120,0.9298789548090001,0.10050335853499999,0.880368339552,0.626492798808,0.880368339552,4,159.5,2265.5,655,35,52,0.603176929208,0.35184014387100004,0.10050335853499999,0.10050335853499999,0.10050335853499999,2,68.5,1145.5,0,34,34,0,0,1,0,0,0,1,0
1137,29,86,44,328,44034,2974,3456,223.91452583900002,85.6051762716,23.688670814800002,9.26024467972,21.0503096777,871,332.823329558,9018.23556059,65264,956,2672,226.76354990599998,72.1454053207,3.78166453239,2.0479372421599997,3.0637191964999997,887,68.7081930415,1766.30751964,0,2,1,1,0,0,0,0,1,0,0
1138,37,241,38,97,119001,119704,2266,63.6032615837,17.010681516,11.232851900899998,0.10050335853499999,6.62889672446,206,167.913043478,6161.917874399999,28613,3557,9,0.7514342507699999,0.295998478572,0.10050335853499999,0.10050335853499999,0.10050335853499999,3,2.66666666667,218.33333333299998,1,1,5,0,1,0,0,1,0,0,0
1144,52,19,34,0,34463,29808,1689,15.4304976173,3.9840288048900003,8.204331198450001,0.332423043719,6.988814956789999,66,75.5303030303,1916.89393939,871652,140,13838,133.213344879,56.0277473134,2.62255029053,1.12116022334,2.62255029053,562,135.158450704,5187.5,1,1,5,0,1,0,0,1,0,0,0
1146,39,23,41,63,1607541,93,9876,389.533119657,217.62844215599998,0.359533601106,0.10050335853499999,0.84979013175,1706,9.97903319744,774.39895166,158467,154157,1590,299.60787906,80.1902863889,0.10050335853499999,0.10050335853499999,0.10050335853499999,791,122.25280199299999,11514.8119552,1,0,1,1,0,0,0,0,1,0,0
1148,30,77,34,53,3638,3341,85,2.7935772010699997,1.40270262958,2.5940892676900003,0.5981501935010001,3.80214341589,11,9.416666666669999,489.08333333300004,723800,328,7257,1695.43019461,317.46366497900004,3.5810568194,1.85822627025,6.48408594887,5210,13.598487712699999,1336.21361059,0,1,2,0,1,0,0,1,0,0,0
1154,39,3,33,65,5941,1615,278,39.5895711782,3.8664530784199993,1.51595307118,0.10050335853499999,1.28169076292,116,63.9915254237,2503.94915254,19562,17637,278,572.874855518,390.29368089999997,27.552040412800004,7.167556745589999,32.1019061639,1762,23.4692957746,1395.8456337999999,0,1,4,0,1,0,0,1,0,0,0
1157,1,360,1,872,1766,788,73,1.2023484310600001,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.10050335853499999,5,238.4,2977.2,1993,1384,73,5.16646299944,0.578540922593,0.33713195274400004,0.33713195274400004,1.0871768762,12,57.3076923077,1445.84615385,1,90,90,0,0,0,1,0,0,0,1
1159,41,21,44,68,3525,3115,131,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.10050335853499999,0,0.0,0.0,96531,87,363,81.56173425729999,43.3214649545,6.59024510976,2.3391332378,12.0896446122,296,9.20875420875,2112.07407407,0,1,2,0,1,0,0,1,0,0,0
1163,3,361,1,873,1426,543,43,0.549583037756,0.341936471695,0.10050335853499999,0.10050335853499999,0.825715594556,2,718.5,14360.0,1321031,318,10310,659.295840267,239.076997251,5.85547199577,0.10050335853499999,6.60981497507,2875,19.7055977885,1764.04284727,0,91,91,0,0,1,0,0,0,1,0
1166,2,362,1,874,2814,2311,120,5.55520057277,1.69231470132,1.5883806625299999,0.35694329868,1.35646097734,20,59.9,1315.75,1368,647,90,2.0160793574900002,0.725540496778,1.13216239281,0.6035831813629999,1.11669620457,9,43.5555555556,1101.88888889,1,92,92,0,0,1,0,0,0,1,0
1169,44,68,48,55,15385,673,747,55.9935458813,22.3219449455,6.94623325492,0.341936471695,6.5039774779499995,202,152.495098039,3286.61764706,3525,3115,131,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.10050335853499999,0,0.0,0.0,1,5,1,1,0,0,0,0,1,0,0
1171,2,363,3,621,2326,88,143,7.11713658963,3.10853907176,1.9295729667900001,0.10050335853499999,1.12215163559,27,73.4814814815,2157.85185185,17531,868,691,29.7269483443,10.0847502926,4.70334803067,1.11699693376,7.2543419383300005,111,48.6306306306,2006.75675676,1,30,30,0,0,1,0,0,0,1,0
1173,2,364,3,807,364,62,10,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.10050335853499999,0,0.0,0.0,2574,727,54,6.8528767187,0.10050335853499999,0.349326776018,0.10050335853499999,0.583589084285,23,60.9565217391,2354.47826087,1,26,26,0,0,1,0,0,0,1,0
1176,42,74,38,97,119001,119704,2266,63.6032615837,17.010681516,11.232851900899998,0.10050335853499999,6.62889672446,206,167.913043478,6161.917874399999,131920,364,6974,651.7651337919999,170.153144385,4.80191984295,0.341936471695,7.0540441626699995,2335,59.5890063425,1840.8744186000001,0,1,5,0,1,0,0,1,0,0,0
1180,39,245,44,328,44034,2974,3456,223.91452583900002,85.6051762716,23.688670814800002,9.26024467972,21.0503096777,871,332.823329558,9018.23556059,57840,27137,5245,271.759860328,35.9558041591,13.0793877781,0.10050335853499999,12.6428812457,890,294.170731707,8733.9767184,0,2,1,1,0,0,0,0,1,0,0
1187,2,365,1,875,11330,262,765,5.396528072050001,2.9280979235699998,1.8675475640599999,0.33713195274400004,0.838050152677,25,35.16,746.92,221,285,3,1.98866896125,0.290192078012,0.33713195274400004,0.10050335853499999,0.33713195274400004,9,0.777777777778,145.222222222,1,13,13,0,0,1,0,0,0,1,0
1188,43,96,39,245,57840,27137,5245,271.759860328,35.9558041591,13.0793877781,0.10050335853499999,12.6428812457,890,294.170731707,8733.9767184,95,120,3,0.35694329868,0.10050335853499999,0.35694329868,0.35694329868,0.35694329868,1,0.0,0.0,1,1,4,0,1,0,0,1,0,0,0
1190,1,366,2,876,4021,156,158,0.936934904374,0.517524037545,2.13465352763,0.354378899279,1.3678981066,4,16.0,406.5,10424,658,735,36.5951360063,6.928619309249999,15.327531331,0.6108188394240001,9.01268107974,137,214.985507246,3175.19565217,0,93,93,0,0,1,0,0,0,1,0
1192,39,281,39,76,364,927,6,0.551680477817,0.310247364657,0.834980862738,0.339522140564,0.832590674918,2,1.5,122.0,725,645,44,4.10829871077,0.709693061502,1.56890938185,0.834706370192,1.83266497678,15,128.8,2381.46666667,0,4,1,1,0,0,0,0,1,0,0
1200,25,166,39,245,57840,27137,5245,271.759860328,35.9558041591,13.0793877781,0.10050335853499999,12.6428812457,890,294.170731707,8733.9767184,1221,313,105,0.367462556237,0.367462556237,0.10050335853499999,0.10050335853499999,0.10050335853499999,1,9.0,1096.0,1,1,0,0,1,0,0,1,0,0,0
1206,34,0,44,136,580544,2799,7371,296.978205315,135.831428625,15.0330256841,4.80717981227,8.26206312673,1201,87.18377483440003,3547.78228477,34463,29808,1689,15.4304976173,3.9840288048900003,8.204331198450001,0.332423043719,6.988814956789999,66,75.5303030303,1916.89393939,1,5,1,1,0,0,0,0,1,0,0
1210,41,43,34,0,34463,29808,1689,15.4304976173,3.9840288048900003,8.204331198450001,0.332423043719,6.988814956789999,66,75.5303030303,1916.89393939,266407,1592,6734,660.897263062,297.090332679,28.257999962800003,0.8396823433830001,20.7226649911,2376,66.3959899749,2706.10818713,0,1,5,0,1,0,0,1,0,0,0
1213,3,367,2,877,4901,1313,215,14.8206194573,2.61160130778,0.89337217571,0.10050335853499999,0.626439673928,63,54.53125,1619.140625,6029,3353,297,19.6604471469,7.21535721748,7.034633095569999,0.354378899279,10.3401077893,55,64.649122807,2148.42105263,1,7,7,0,1,0,0,0,1,0,0
1214,39,281,31,192,3893,1059,168,3.26047330814,1.051286304,1.10082376417,0.10050335853499999,1.10082376417,15,95.8,2188.73333333,725,645,44,4.10829871077,0.709693061502,1.56890938185,0.834706370192,1.83266497678,15,128.8,2381.46666667,0,1,1,0,1,0,0,0,1,0,0
1221,38,97,35,111,356712,2070,2804,24.8239103521,4.46812603418,2.1444063570400003,0.605766716163,1.62703890732,92,258.255319149,8133.0,119001,119704,2266,63.6032615837,17.010681516,11.232851900899998,0.10050335853499999,6.62889672446,206,167.913043478,6161.917874399999,1,2,1,1,0,0,0,0,1,0,0
1224,2,369,1,878,11821,371,579,99.6511723434,34.8601892958,9.56479216268,2.8477549292,9.60678511212,319,63.9783281734,2237.21052632,521,186,9,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.10050335853499999,0,0.0,0.0,1,94,94,0,0,1,0,0,0,1,0
1226,1,370,1,879,758,694,3,3.0572052392400004,0.279091522488,1.3546993049200002,0.849486978838,1.59613241808,10,139.5,2805.4,637,602,50,1.0994236673,0.10050335853499999,0.613383238826,0.10050335853499999,0.6108188394240001,4,8.25,782.75,1,95,95,0,0,0,1,0,0,0,1
1230,1,371,1,880,337,226,23,0.566732441075,0.33713195274400004,0.803290283334,0.5690279750680001,0.803290283334,2,29.5,597.5,963,437,59,4.97569221661,2.17012060756,1.51800400634,0.339522140564,2.5063570512799997,22,355.318181818,11665.1363636,0,96,96,0,0,0,1,0,0,0,1
1231,34,0,32,89,223,168,9,0.349326776018,0.349326776018,0.10050335853499999,0.10050335853499999,0.10050335853499999,1,77.0,3047.0,34463,29808,1689,15.4304976173,3.9840288048900003,8.204331198450001,0.332423043719,6.988814956789999,66,75.5303030303,1916.89393939,0,2,1,1,0,0,0,0,1,0,0
1233,2,372,2,881,4575,639,252,8.08862099465,1.7916260871599998,0.613383238826,0.10050335853499999,0.35694329868,36,166.33333333299998,3352.94444444,131210,369,1150,29.143560552199997,10.4131736832,4.3475782896699995,0.334765666801,3.84578276895,125,258.76984127,6480.00793651,0,97,97,0,0,1,0,0,0,1,0
1234,29,222,38,97,119001,119704,2266,63.6032615837,17.010681516,11.232851900899998,0.10050335853499999,6.62889672446,206,167.913043478,6161.917874399999,4189,2094,187,6.69736553572,1.4256784241299998,4.48360723968,1.33295457456,3.7735534147500003,29,79.2068965517,2846.79310345,1,1,2,0,1,0,0,1,0,0,0
1235,33,65,39,32,5501,5908,400,7.19638941016,2.6357228663799996,1.7722887831,0.341936471695,0.8251929422159999,28,86.32142857139999,1704.92857143,5941,1615,278,39.5895711782,3.8664530784199993,1.51595307118,0.10050335853499999,1.28169076292,116,63.9915254237,2503.94915254,0,4,1,1,0,0,0,0,1,0,0
1243,1,373,1,882,10811,3533,698,45.6411773354,16.9132878137,17.3333785942,0.8056802321359999,13.465343698599998,185,132.340540541,3301.26486486,901,789,15,0.334765666801,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.10050335853499999,1,4.0,76.0,1,98,98,0,0,0,1,0,0,0,1
1247,1,374,1,883,20384,896,1288,39.2841215217,12.7101773042,1.5862757758700001,0.600663561355,1.5718854114200005,164,103.47305389200001,6993.96407186,381077,18,7954,475.292863656,133.193470735,8.13034322855,3.86659987606,11.108705122,1656,22.3569711538,1063.12379808,0,99,99,0,0,0,1,0,0,0,1
1249,3,375,1,884,313,149,27,0.35694329868,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.35694329868,1,90.0,1951.0,15854,2239,936,24.5634412189,1.82249498098,7.0943030153799995,1.11890487305,4.3611075381,97,197.183673469,5626.08163265,0,79,79,0,0,1,0,0,0,1,0
1268,26,108,28,67,48777,858,1236,247.238745401,74.1034922474,3.0316956547900005,1.81674611367,21.1756960799,997,32.902777777800004,1871.07142857,21,193,0,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.35184014387100004,0,0.0,0.0,1,1,1,0,1,0,0,0,1,0,0
1278,8,250,4,679,1891961,302,56637,1595.79523221,808.3039285230002,2.4765417522099997,1.0518461562,7.4628849399399995,5950,66.6419098143,2917.68252653,5629637,51683,54624,4894.901216300002,2375.07856014,5.949829394269999,0.862666017566,6.8394630118499995,20125,17.2368421053,1353.64647653,0,7,7,0,1,0,0,0,1,0,0
1288,32,233,5,574,2632007,5,37841,557.7292406319999,195.41768999599998,0.10050335853499999,0.10050335853499999,0.10050335853499999,2391,62.3338802297,3537.85931091,5922518,483,7594,65758.403536,32054.0555967,1.61241011026,0.10050335853499999,2.63160675438,187674,6.01569385268,1199.63681206,0,7,1,0,1,0,0,0,1,0,0
1293,1,376,3,397,4579,327,335,9.44731777834,3.4680052934800005,1.57686841772,0.10050335853499999,2.06217336236,39,57.8205128205,4246.46153846,378,131,10,1.4010662810799999,0.304017757931,0.8710503481470001,0.367462556237,1.0997499872299998,5,19.6,393.2,1,100,100,0,0,1,0,0,0,1,0
1297,1,377,4,456,2045,2141,130,1.8334189963599998,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.354378899279,7,135.285714286,2754.28571429,2062,650,269,5.81398787552,0.857608790377,1.29665406177,0.10050335853499999,1.7876039895200002,20,68.85,2221.35,0,7,7,0,1,0,0,0,1,0,0
1298,2,378,1,885,84129,74509,4028,56.2552739892,22.4571785518,6.79288807438,5.05791343175,8.08634312495,232,96.2188841202,2878.9055794,15214,602,851,13.1494404791,2.99747410324,0.634421753939,0.10050335853499999,0.601724864503,55,341.803571429,7846.82142857,0,101,101,0,0,1,0,0,0,1,0
1299,41,52,44,169,3722,285,103,17.1484351254,2.7175322220099996,5.87896379302,0.6108188394240001,3.5835955172300005,61,79.40322580649999,5921.35483871,220242,357,1062,452.547280711,140.0075344,13.439022061,3.04369326436,13.647982006600001,1796,13.6619178082,1375.80767123,0,5,1,1,0,0,0,0,1,0,0
1301,26,108,41,263,1834007,773,30622,1674.26690878,388.426427249,29.331851802800003,7.30829344579,17.6597096249,6261,53.22601447,2662.89477823,21,193,0,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.35184014387100004,0,0.0,0.0,1,0,1,1,0,0,0,0,1,0,0
1306,8,205,10,116,100,201,7,0.35184014387100004,0.10050335853499999,0.35184014387100004,0.10050335853499999,0.35184014387100004,1,29.0,469.0,805,589,26,7.7559294769800005,1.87391771562,3.13420307907,0.367462556237,1.84368200433,29,94.0689655172,1810.55172414,0,1,1,0,1,0,0,0,1,0,0
1309,1,379,1,886,26602,23861,2009,41.4985382203,18.1375341094,1.8684753211400005,1.11423646176,5.51867136395,142,100.29577464799999,2216.53521127,68574,917,3028,37.9602200725,17.7370423914,2.08230974734,0.6134091418500001,2.5435662589700003,156,223.025157233,4880.53459119,0,102,102,0,0,0,1,0,0,0,1
1311,1,381,1,887,1021,187,33,19.6596183427,0.785416543834,0.825097332288,0.33713195274400004,0.834803921388,61,47.0967741935,1426.64516129,1211,409,89,0.984148446262,0.359533601106,0.10050335853499999,0.10050335853499999,0.359533601106,4,209.75,3589.0,1,103,103,0,0,0,1,0,0,0,1
1318,3,382,1,888,5532,562,230,24.8972379895,6.65254862041,2.54056251978,0.359533601106,3.27008543677,110,143.37837837799998,4374.27027027,1883,746,27,2.62930423887,1.24615157314,2.47464233098,0.8253173664910001,2.26834434027,9,36.0,993.888888889,1,62,62,0,0,1,0,0,0,1,0
